Timestamp(us), ax, ay, az, gx, gy, gz
50332336,-57,51,2036,-11,-8,-3
50352325,-59,50,2037,-10,-8,-2
50372314,-61,48,2035,-11,-7,-2
50392303,-58,52,2038,-11,-8,-3
50412292,-59,47,2037,-12,-8,-3
50432281,-59,50,2039,-11,-8,-2
50452270,-58,47,2033,-10,-8,-2
50472259,-61,49,2038,-10,-6,-2
50492248,-60,47,2040,-10,-6,-2
50512237,-57,46,2037,-10,-8,-2
50532226,-61,47,2038,-10,-7,-2
50552215,-60,48,2037,-9,-7,-2
50572204,-60,48,2039,-11,-8,-3
50592193,-56,46,2041,-12,-8,-2
50612182,-57,46,2035,-12,-8,-3
50632171,-56,50,2037,-11,-7,-2
50652160,-60,47,2039,-10,-7,-2
50672149,-60,41,2033,-10,-8,-2
50692138,-60,46,2034,-11,-8,-2
50712127,-59,47,2038,-12,-7,-3
50732116,-58,46,2038,-11,-8,-3
50752105,-56,49,2033,-10,-7,-3
50772094,-61,49,2035,-10,-8,-3
50792083,-59,50,2035,-10,-8,-2
50812072,-58,48,2037,-11,-7,-2
50832061,-60,53,2036,-10,-7,-2
50852050,-59,49,2039,-10,-8,-2
50872039,-56,49,2038,-11,-8,-3
50892028,-56,51,2031,-10,-7,-3
50912017,-61,43,2038,-9,-7,-3
50932006,-60,52,2039,-11,-9,-3
50951995,-60,42,2039,-11,-9,-2
50971984,-56,50,2038,-9,-8,-2
50991973,-58,53,2032,-10,-6,-3
51011962,-63,41,2037,-11,-9,-3
51031951,-61,52,2038,-10,-7,-2
51051940,-61,39,2041,-8,-5,-2
51071929,-58,53,2037,-11,-8,-4
51091918,-61,42,2042,-11,-9,-3
51111907,-62,45,2043,-11,-7,-3
51131896,-58,44,2038,-11,-8,-3
51151885,-60,42,2037,-10,-7,-3
51171875,-57,55,2030,-10,-7,-1
51191864,-58,46,2033,-11,-8,-2
51211853,-62,51,2033,-10,-7,-3
51231842,-63,47,2038,-11,-7,-3
51251831,-59,46,2035,-11,-7,-3
51271820,-56,50,2035,-12,-9,-3
51291809,-60,44,2040,-9,-8,-3
51311798,-58,52,2032,-11,-7,-3
51331787,-57,44,2033,-11,-7,-3
51351776,-60,47,2036,-10,-6,-3
51371765,-58,47,2036,-11,-8,-2
51391754,-58,47,2034,-11,-10,-3
51411743,-60,48,2035,-10,-7,-2
51431732,-60,46,2038,-12,-8,-2
51451721,-58,47,2039,-10,-8,-3
51471710,-56,51,2035,-10,-6,-3
51491699,-60,48,2037,-10,-8,-1
51511688,-57,50,2038,-11,-9,-2
51531677,-58,46,2035,-11,-7,-3
51551666,-61,48,2034,-11,-8,-3
51571655,-60,48,2034,-11,-8,-4
51591644,-60,47,2040,-11,-6,-3
51611633,-59,42,2041,-11,-7,-2
51631622,-55,46,2036,-10,-7,-3
51651611,-58,49,2032,-10,-6,-2
51671600,-59,47,2036,-11,-8,-3
51691589,-56,48,2032,-11,-8,-2
51711578,-59,47,2031,-11,-6,-2
51731567,-59,49,2038,-11,-6,-2
51751556,-59,52,2035,-11,-8,-3
51771545,-56,48,2033,-11,-8,-2
51791534,-58,48,2035,-10,-7,-3
51811523,-59,48,2038,-11,-8,-3
51831512,-60,45,2038,-10,-7,-3
51851501,-58,44,2037,-10,-7,-2
51871490,-57,48,2038,-10,-8,-1
51891479,-60,50,2034,-10,-8,-3
51911468,-60,49,2036,-11,-6,-3
51931457,-60,48,2036,-10,-8,-3
51951446,-61,47,2036,-10,-7,-4
51971435,-59,46,2037,-11,-7,-3
51991424,-57,50,2034,-10,-7,-3
52011413,-59,45,2031,-12,-6,-2
52031402,-59,51,2034,-10,-7,-2
52051391,-59,48,2036,-10,-8,-3
52071380,-58,45,2036,-11,-8,-3
52091369,-62,52,2037,-9,-7,-3
52111358,-64,42,2037,-9,-8,-2
52131347,-57,48,2038,-9,-7,-3
52151336,-58,48,2037,-9,-7,-2
52171325,-62,43,2032,-11,-8,-3
52191314,-59,50,2039,-10,-8,-3
52211303,-63,48,2038,-10,-7,-4
52231292,-57,49,2041,-11,-8,-3
52251281,-58,50,2035,-11,-6,-2
52271270,-60,46,2037,-10,-8,-3
52291259,-59,48,2037,-10,-9,-3
52311248,-58,48,2038,-10,-6,-2
52331237,-60,49,2035,-11,-7,-3
52351226,-59,50,2035,-12,-8,-2
52371215,-57,48,2039,-10,-6,-2
52391204,-60,51,2035,-11,-8,-2
52411193,-55,47,2036,-10,-8,-3
52431182,-56,51,2032,-10,-6,-3
52451171,-57,48,2038,-11,-7,-2
52471160,-59,48,2036,-10,-8,-3
52491149,-58,46,2038,-10,-7,-2
52511138,-61,49,2037,-11,-7,-3
52531127,-59,43,2037,-12,-8,-3
52551116,-59,44,2034,-10,-8,-3
52571105,-59,45,2032,-11,-8,-2
52591094,-57,50,2035,-11,-8,-2
52611083,-57,48,2033,-10,-7,-3
52631072,-62,48,2034,-11,-7,-3
52651062,-57,46,2034,-10,-7,-2
52671051,-57,48,2037,-11,-7,-3
52691040,-59,48,2038,-12,-9,-2
52711029,-58,49,2039,-11,-7,-2
52731018,-61,51,2039,-9,-6,-3
52751007,-61,44,2037,-11,-8,-2
52770996,-59,48,2034,-12,-7,-4
52790985,-62,47,2037,-11,-7,-3
52810974,-61,45,2037,-11,-8,-2
52830963,-59,48,2034,-10,-7,-2
52850952,-62,46,2037,-10,-7,-2
52870941,-58,50,2034,-12,-8,-2
52890930,-58,48,2036,-10,-8,-2
52910919,-59,42,2035,-11,-8,-2
52930908,-59,47,2036,-12,-9,-3
52950897,-58,48,2034,-11,-8,-2
52970886,-57,45,2034,-10,-7,-2
52990875,-57,49,2036,-11,-8,-2
53010864,-57,49,2033,-12,-7,-2
53030853,-58,49,2036,-9,-8,-2
53050842,-60,49,2040,-10,-8,-3
53070831,-58,49,2037,-11,-8,-3
53090820,-58,49,2035,-10,-7,-2
53110809,-58,47,2038,-10,-8,-2
53130798,-59,45,2038,-10,-7,-2
53150787,-61,49,2036,-11,-8,-3
53170776,-58,48,2038,-10,-9,-3
53190765,-59,48,2035,-11,-7,-2
53210754,-59,48,2036,-11,-7,-3
53230743,-60,45,2034,-12,-9,-4
53250732,-59,49,2038,-12,-7,-3
53270721,-61,46,2035,-11,-7,-2
53290710,-57,50,2032,-11,-7,-3
53310699,-60,48,2034,-11,-8,-3
53330688,-59,51,2035,-11,-7,-3
53350677,-57,50,2034,-11,-7,-3
53370666,-60,42,2038,-10,-7,-2
53390655,-60,48,2037,-12,-7,-2
53410644,-62,50,2037,-12,-8,-3
53430633,-58,48,2036,-11,-8,-2
53450622,-59,49,2036,-11,-7,-2
53470611,-59,44,2038,-11,-8,-3
53490600,-58,48,2035,-11,-8,-3
53510589,-59,46,2036,-10,-7,-3
53530578,-58,48,2034,-12,-9,-3
53550567,-59,49,2037,-10,-7,-2
53570556,-61,47,2039,-11,-7,-2
53590545,-57,47,2034,-11,-10,-2
53610534,-58,47,2035,-11,-8,-3
53630523,-58,45,2035,-11,-6,-4
53650512,-59,47,2033,-12,-7,-3
53670501,-63,46,2037,-9,-7,-2
53690490,-61,50,2039,-11,-9,-3
53710479,-58,46,2037,-10,-7,-2
53730468,-60,45,2038,-9,-7,-2
53750457,-62,48,2038,-12,-8,-3
53770446,-61,47,2035,-11,-9,-3
53790435,-59,47,2037,-11,-7,-2
53810424,-56,48,2034,-11,-6,-3
53830413,-59,44,2035,-12,-7,-3
53850402,-57,45,2035,-11,-7,-3
53870391,-56,48,2037,-9,-7,-3
53890380,-62,49,2034,-10,-8,-2
53910369,-57,48,2034,-11,-7,-3
53930358,-58,46,2032,-11,-7,-2
53950347,-62,46,2038,-11,-8,-3
53970336,-58,50,2037,-11,-7,-3
53990325,-56,46,2037,-10,-7,-3
54010314,-57,46,2038,-11,-7,-3
54030303,-60,47,2041,-9,-7,-3
54050292,-58,46,2038,-11,-8,-3
54070281,-58,45,2036,-11,-7,-2
54090270,-57,51,2035,-11,-5,-2
54110260,-60,46,2032,-12,-8,-3
54130249,-57,47,2035,-11,-9,-3
54150238,-59,49,2037,-11,-6,-3
54170227,-59,48,2037,-11,-9,-2
54190216,-58,47,2036,-13,-8,-2
54210205,-61,45,2037,-10,-6,-3
54230194,-60,48,2036,-11,-8,-3
54250183,-60,44,2030,-11,-10,-3
54270172,-59,49,2032,-9,-7,-3
54290161,-65,49,2032,-10,-6,-3
54310150,-56,50,2035,-12,-9,-2
54330139,-55,47,2037,-10,-7,-3
54350128,-61,48,2036,-10,-3,-4
54370117,-59,51,2032,-12,-9,-2
54390106,-57,46,2036,-12,-12,-2
54410095,-57,48,2038,-10,-5,-2
54430084,-62,47,2035,-10,-5,-2
54450073,-58,49,2037,-11,-10,-4
54470062,-57,47,2039,-11,-7,-4
54490051,-63,44,2035,-11,-8,-3
54510040,-60,51,2036,-10,-8,-2
54530029,-61,48,2034,-11,-8,-1
54550018,-59,49,2034,-11,-8,-2
54570007,-59,46,2033,-10,-8,-3
54589996,-57,43,2035,-10,-8,-3
54609985,-59,48,2034,-11,-8,-3
54629974,-58,50,2036,-11,-8,-2
54649963,-59,47,2034,-10,-8,-3
54669952,-61,47,2032,-10,-8,-3
54689941,-59,45,2035,-11,-9,-2
54709930,-59,44,2038,-12,-9,-2
54729919,-57,46,2036,-12,-9,-2
54749908,-60,48,2031,-10,-5,-3
54769897,-59,51,2037,-10,-7,-3
54789886,-152,269,2044,20,-59,148
54809875,21,-118,2019,-194,-100,526
54829864,-9,-70,2040,-29,19,176
54849853,-57,65,2039,35,45,-53
54869842,-66,54,2036,19,48,-6
54889831,-64,47,2039,6,25,2
54909820,-68,51,2038,-11,-7,-3
54929809,-64,49,2042,-26,-36,-3
54949798,-57,42,2035,-34,-49,-2
54969787,-49,34,2033,-31,-43,-2
54989776,-48,37,2030,-14,-15,-2
55009765,-53,39,2037,2,15,-3
55029754,-59,45,2039,4,18,-2
55049743,-61,46,2036,-3,6,-2
55069732,-62,42,2036,-11,-8,-3
55089721,-57,47,2035,-17,-20,-3
55109710,-56,43,2034,-19,-24,-2
55129699,-51,41,2037,-18,-20,-2
55149688,-56,40,2037,-11,-7,-3
55169677,-57,41,2032,-6,0,-4
55189666,-54,43,2037,-7,1,-3
55209655,-55,41,2035,-10,-5,-2
55229644,-59,43,2037,-14,-11,-3
55249633,-56,41,2035,-13,-11,-2
55269622,-58,39,2039,-12,-8,-3
55289611,-54,43,2037,-10,-8,-3
55309600,-56,40,2037,-10,-6,-4
55329589,-57,45,2038,-10,-7,-3
55349578,-53,40,2037,-12,-8,-2
55369567,-55,41,2035,-12,-8,-3
55389556,-59,39,2035,-12,-9,-3
55409545,-57,43,2035,-11,-7,-2
55429534,-55,45,2038,-10,-6,-2
55449523,-57,41,2037,-10,-6,-2
55469512,-58,43,2039,-10,-7,-3
55489501,-58,43,2035,-11,-8,-2
55509490,-58,42,2037,-11,-8,-2
55529479,-56,42,2038,-11,-7,-2
55549468,-58,43,2036,-11,-7,-3
55569458,-58,42,2037,-11,-8,-2
55589447,-58,43,2036,-10,-8,-2
55609436,-56,42,2035,-11,-6,-3
55629425,-57,40,2038,-12,-8,-2
55649414,-57,41,2040,-12,-8,-3
55669403,-56,44,2036,-10,-7,-3
55689392,-56,45,2038,-10,-7,-4
55709381,-57,40,2034,-10,-7,-3
55729370,-60,39,2040,-11,-7,-2
55749359,-59,43,2040,-10,-8,-2
55769348,-57,41,2035,-11,-7,-2
55789337,-58,40,2036,-11,-7,-2
55809326,-57,41,2038,-10,-7,-2
55829315,-59,42,2038,-10,-8,-2
55849304,-58,43,2037,-10,-7,-3
55869293,-58,40,2036,-11,-7,-2
55889282,-58,39,2034,-11,-8,-2
55909271,-57,44,2034,-11,-8,-3
55929260,-56,42,2036,-11,-8,-3
55949249,-58,45,2034,-12,-7,-1
55969238,-58,41,2036,-11,-8,-2
55989227,-58,43,2037,-11,-8,-3
56009216,-58,45,2037,-11,-8,-3
56029205,-56,40,2037,-11,-8,-2
56049194,-55,41,2039,-11,-7,-2
56069183,-54,42,2035,-10,-8,-3
56089172,-55,41,2033,-11,-7,-2
56109161,-56,43,2033,-11,-8,-2
56129150,-54,43,2034,-10,-7,-3
56149139,-52,44,2032,-11,-7,-3
56169128,-57,45,2036,-11,-7,-3
56189117,-57,45,2036,-11,-6,-3
56209106,-56,43,2033,-12,-8,-2
56229095,-54,42,2036,-11,-8,-3
56249084,-55,42,2034,-10,-8,-3
56269073,-57,46,2039,-11,-8,-2
56289062,-55,42,2039,-11,-8,-3
56309051,-58,44,2034,-10,-8,-2
56329040,-57,44,2032,-11,-8,-2
56349029,-53,41,2035,-11,-8,-2
56369018,-55,41,2032,-11,-8,-2
56389007,-59,43,2035,-10,-8,-3
56408996,-57,44,2038,-10,-8,-4
56428985,-58,40,2037,-9,-8,-2
56448974,-54,40,2034,-10,-7,-1
56468963,-55,38,2037,-11,-7,-3
56488952,-59,44,2037,-11,-7,-3
56508941,-56,46,2036,-10,-7,-3
56528930,-54,42,2038,-10,-7,-3
56548919,-55,43,2034,-10,-6,-2
56568908,-56,38,2035,-10,-7,-2
56588897,-53,42,2036,-10,-6,-2
56608886,-53,45,2035,-10,-8,-3
56628875,-55,42,2034,-10,-7,-3
56648864,-54,41,2034,-11,-7,-2
56668853,-54,41,2035,-11,-8,-3
56688842,-57,40,2037,-10,-8,-3
56708831,-57,42,2036,-10,-8,-3
56728820,-54,40,2028,-11,-7,-2
56748809,-56,44,2035,-11,-8,-2
56768798,-56,46,2035,-10,-8,-2
56788787,-58,43,2033,-10,-8,-3
56808776,-55,42,2033,-11,-8,-2
56828765,-55,42,2034,-11,-8,-2
56848754,-56,43,2035,-11,-7,-3
56868743,-57,44,2033,-11,-7,-2
56888732,-58,41,2036,-10,-7,-2
56908721,-57,43,2035,-10,-8,-3
56928710,-55,46,2034,-10,-8,-3
56948699,-54,40,2034,-11,-8,-3
56968688,-55,39,2034,-12,-8,-2
56988677,-58,42,2032,-11,-7,-2
57008666,-58,42,2032,-10,-7,-4
57028656,-55,40,2033,-10,-7,-4
57048645,-56,42,2037,-11,-8,-4
57068634,-56,42,2037,-10,-7,-2
57088623,-54,40,2033,-10,-6,-2
57108612,-57,41,2036,-11,-7,-2
57128601,-56,40,2032,-10,-9,-2
57148590,-56,38,2036,-11,-8,-3
57168579,-56,41,2035,-12,-8,-3
57188568,-56,44,2030,-11,-8,-2
57208557,-58,39,2036,-10,-8,-2
57228546,-56,43,2037,-11,-8,-2
57248535,-55,44,2032,-9,-8,-3
57268524,-58,44,2037,-10,-6,-3
57288513,-58,45,2040,-11,-8,-3
57308502,-57,42,2037,-11,-8,-4
57328491,-55,43,2034,-10,-7,-3
57348480,-54,42,2033,-11,-7,-3
57368469,-56,45,2034,-12,-7,-3
57388458,-55,45,2038,-11,-8,-2
57408447,-56,44,2035,-11,-7,-3
57428436,-57,44,2036,-11,-8,-4
57448425,-55,41,2033,-9,-7,-3
57468414,-55,43,2034,-11,-6,-3
57488403,-55,43,2040,-10,-7,-3
57508392,-57,49,2035,-10,-9,-2
57528381,-56,45,2038,-11,-8,-2
57548370,-56,42,2037,-11,-7,-2
57568359,-55,40,2037,-11,-7,-3
57588348,-57,42,2034,-10,-7,-2
57608337,-56,45,2035,-11,-7,-3
57628326,-56,43,2036,-11,-9,-3
57648315,-55,39,2032,-11,-8,-3
57668304,-57,41,2034,-11,-7,-2
57688293,-58,42,2036,-11,-7,-2
57708282,-56,42,2041,-10,-7,-3
57728271,-58,37,2036,-10,-9,-2
57748260,-55,40,2036,-11,-8,-3
57768249,-52,42,2038,-12,-7,-3
57788238,-56,40,2038,-11,-7,-4
57808227,-56,43,2037,-11,-7,-4
57828216,-54,40,2032,-11,-8,-4
57848205,-56,42,2037,-11,-7,-3
57868194,-55,41,2037,-11,-7,-3
57888183,-54,41,2035,-10,-7,-2
57908172,-57,43,2034,-10,-7,-3
57928161,-58,42,2036,-11,-8,-2
57948150,-58,39,2037,-10,-7,-3
57968139,-55,38,2033,-11,-8,-2
57988128,-55,42,2034,-12,-7,-2
58008117,-56,46,2034,-11,-8,-3
58028106,-55,42,2036,-10,-7,-1
58048095,-54,45,2036,-11,-8,-3
58068084,-56,39,2037,-11,-7,-2
58088073,-57,41,2034,-10,-7,-3
58108062,-55,46,2035,-12,-8,-3
58128051,-57,44,2037,-11,-7,-2
58148040,-58,43,2036,-11,-8,-3
58168029,-55,45,2037,-11,-8,-3
58188018,-57,45,2035,-11,-8,-3
58208007,-57,42,2036,-11,-8,-2
58227996,-57,41,2037,-10,-8,-1
58247985,-56,42,2040,-11,-7,-2
58267974,-57,47,2037,-11,-8,-2
58287963,-56,46,2036,-11,-8,-4
58307952,-57,42,2039,-10,-8,-4
58327941,-56,45,2039,-10,-8,-2
58347930,-56,45,2035,-10,-8,-3
58367919,-55,41,2037,-12,-7,-3
58387908,-55,43,2036,-12,-8,-3
58407897,-56,46,2037,-12,-8,-2
58427886,-57,39,2038,-11,-8,-3
58447875,-56,44,2034,-10,-8,-3
58467864,-56,42,2030,-10,-8,-3
58487854,-54,41,2036,-10,-9,-2
58507843,-53,37,2037,-10,-7,-2
58527832,-54,40,2036,-10,-7,-2
58547821,-57,44,2036,-10,-8,-2
58567810,-58,41,2036,-10,-7,-3
58587799,-58,41,2032,-12,-7,-3
58607788,-57,43,2038,-11,-7,-3
58627777,-57,43,2037,-11,-8,-3
58647766,-55,42,2039,-11,-9,-2
58667755,-56,41,2035,-12,-8,-3
58687744,-55,40,2033,-10,-8,-2
58707733,-58,45,2036,-10,-7,-2
58727722,-56,41,2041,-11,-8,-3
58747711,-55,41,2035,-12,-8,-3
58767700,-56,44,2035,-11,-8,-3
58787689,-57,41,2036,-11,-8,-2
58807678,-58,44,2043,-10,-7,-3
58827667,-56,42,2036,-11,-8,-3
58847656,-58,40,2032,-10,-7,-3
58867645,-57,45,2038,-9,-7,-2
58887634,-56,44,2037,-11,-8,-3
58907623,-57,43,2037,-11,-8,-3
58927612,-56,45,2037,-11,-6,-2
58947601,-58,43,2035,-11,-7,-2
58967590,-57,42,2038,-11,-8,-3
58987579,-54,42,2033,-11,-7,-3
59007568,-58,43,2035,-11,-8,-3
59027557,-57,43,2035,-11,-7,-3
59047546,-57,42,2040,-11,-7,-2
59067535,-57,42,2037,-11,-7,-3
59087524,-54,42,2035,-11,-8,-2
59107513,-54,40,2038,-11,-8,-2
59127502,-57,43,2035,-10,-8,-2
59147491,-57,41,2037,-10,-8,-2
59167480,-59,43,2040,-10,-8,-2
59187469,-57,39,2035,-11,-6,-2
59207458,-57,40,2033,-11,-6,-2
59227447,-56,39,2037,-11,-8,-2
59247436,-55,42,2037,-11,-8,-2
59267425,-55,42,2037,-11,-8,-3
59287414,-58,41,2035,-11,-7,-3
59307403,-57,42,2031,-11,-8,-2
59327392,-56,40,2033,-10,-7,-3
59347381,-56,40,2037,-9,-8,-3
59367370,-58,43,2035,-10,-8,-3
59387359,-58,41,2034,-10,-8,-3
59407348,-57,42,2034,-10,-7,-2
59427337,-56,42,2040,-11,-7,-3
59447326,-56,43,2038,-11,-7,-3
59467315,-57,42,2032,-10,-8,-2
59487304,-56,43,2034,-12,-8,-3
59507293,-54,42,2038,-11,-8,-3
59527282,-54,40,2036,-11,-8,-3
59547271,-57,44,2032,-11,-7,-3
59567260,-56,41,2037,-10,-7,-2
59587249,-56,45,2041,-10,-7,-3
59607238,-56,39,2035,-11,-7,-3
59627227,-55,43,2033,-11,-7,-3
59647216,-57,43,2038,-11,-8,-2
59667205,-58,40,2036,-9,-7,-2
59687194,-56,43,2039,-10,-8,-2
59707183,-57,43,2037,-11,-8,-2
59727172,-56,44,2039,-11,-7,-3
59747161,-53,43,2035,-11,-7,-3
59767150,-54,42,2033,-10,-7,-3
59787139,-56,41,2039,-10,-7,-1
59807128,-55,42,2037,-11,-7,-3
59827117,-59,43,2036,-11,-8,-3
59847106,-54,41,2033,-11,-7,-3
59867095,-52,44,2035,-10,-8,-2
59887084,-54,43,2037,-9,-7,-1
59907073,-59,42,2034,-10,-8,-3
59927062,-54,44,2036,-11,-8,-4
59947052,-56,45,2035,-10,-6,-2
59967041,-55,38,2034,-11,-9,-3
59987030,-55,42,2036,-11,-9,-3
60007019,-58,44,2037,-10,-6,-3
60027008,-55,41,2034,-10,-7,-2
60046997,-56,44,2034,-11,-7,-2
60066986,-57,46,2031,-11,-6,-2
60086975,-55,44,2037,-11,-8,-2
60106964,-54,41,2038,-11,-8,-2
60126953,-54,41,2035,-10,-7,-2
60146942,-57,38,2036,-10,-8,-2
60166931,-55,39,2039,-11,-7,-3
60186920,-56,44,2034,-12,-8,-3
60206909,-56,42,2031,-11,-8,-2
60226898,-57,41,2039,-10,-7,-3
60246887,-59,41,2038,-11,-8,-2
60266876,-54,37,2036,-11,-8,-2
60286865,-55,38,2041,-11,-7,-2
60306854,-55,43,2036,-11,-7,-2
60326843,-56,41,2035,-11,-7,-3
60346832,-56,39,2035,-10,-6,-2
60366821,-57,45,2038,-10,-7,-2
60386810,-55,44,2038,-12,-8,-2
60406799,-57,42,2034,-11,-7,-2
60426788,-59,44,2034,-10,-8,-2
60446777,-56,41,2037,-11,-8,-3
60466766,-57,42,2037,-10,-7,-3
60486755,-57,44,2037,-10,-7,-2
60506744,-57,40,2035,-11,-9,-3
60526733,-57,40,2034,-11,-8,-3
60546722,-57,39,2035,-11,-7,-3
60566711,-56,42,2039,-10,-9,-3
60586700,-57,38,2039,-10,-8,-2
60606689,-56,41,2037,-11,-8,-3
60626678,-55,40,2037,-11,-7,-3
60646667,-56,48,2036,-11,-8,-3
60666656,-57,42,2034,-9,-8,-2
60686645,-58,40,2032,-10,-7,-2
60706634,-57,41,2041,-11,-8,-3
60726623,-57,43,2038,-10,-8,-3
60746612,-54,42,2036,-11,-8,-2
60766601,-55,41,2034,-11,-7,-3
60786590,-58,44,2036,-12,-8,-3
60806579,-57,44,2035,-12,-8,-2
60826568,-57,41,2033,-11,-7,-2
60846557,-57,42,2034,-10,-8,-3
60866546,-58,45,2034,-11,-8,-3
60886535,-58,43,2040,-10,-8,-3
60906524,-56,38,2037,-10,-7,-2
60926513,-57,36,2032,-11,-8,-3
60946502,-56,43,2033,-11,-8,-3
60966491,-57,46,2037,-11,-8,-2
60986480,-59,40,2038,-12,-7,-2
61006469,-56,43,2039,-11,-8,-4
61026458,-56,40,2036,-11,-8,-2
61046447,-56,43,2034,-11,-9,-2
61066436,-54,42,2037,-12,-9,-3
61086425,-56,38,2042,-10,-6,-2
61106414,-55,41,2038,-10,-7,-3
61126403,-53,41,2042,-11,-8,-2
61146392,-57,42,2034,-11,-8,-3
61166381,-55,41,2035,-11,-8,-3
61186370,-56,46,2039,-11,-7,-2
61206359,-58,45,2036,-10,-7,-2
61226348,-53,40,2033,-11,-8,-3
61246337,-54,45,2037,-11,-7,-3
61266326,-56,46,2034,-11,-7,-2
61286315,-54,43,2036,-10,-7,-3
61306304,-55,41,2038,-11,-7,-3
61326293,-58,41,2037,-11,-8,-3
61346282,-56,41,2041,-11,-8,-3
61366271,-56,41,2037,-11,-7,-3
61386260,-57,41,2033,-10,-7,-2
61406250,-59,42,2037,-10,-8,-3
61426239,-58,44,2037,-10,-7,-3
61446228,-57,41,2035,-11,-7,-2
61466217,-57,40,2041,-12,-8,-2
61486206,-55,42,2037,-10,-8,-3
61506195,-58,41,2040,-10,-8,-2
61526184,-54,42,2038,-11,-8,-3
61546173,-54,41,2039,-11,-6,-2
61566162,-55,39,2034,-10,-8,-3
61586151,-53,44,2036,-11,-8,-2
61606140,-53,44,2037,-10,-7,-2
61626129,-56,45,2034,-11,-8,-2
61646118,-56,38,2036,-11,-8,-2
61666107,-57,43,2037,-10,-7,-3
61686096,-55,44,2037,-11,-7,-3
61706085,-57,46,2037,-11,-7,-2
61726074,-59,46,2039,-10,-8,-3
61746063,-55,42,2035,-10,-8,-3
61766052,-54,43,2036,-11,-7,-2
61786041,-56,40,2037,-12,-7,-2
61806030,-57,42,2037,-11,-7,-4
61826019,-54,42,2036,-10,-8,-3
61846008,-56,40,2035,-11,-8,-2
61865997,-57,40,2037,-11,-8,-3
61885986,-55,44,2037,-11,-8,-3
61905975,-56,44,2039,-11,-8,-2
61925964,-56,41,2035,-12,-8,-2
61945953,-57,45,2033,-11,-8,-2
61965942,-56,42,2034,-10,-7,-2
61985931,-53,46,2034,-11,-7,-2
62005920,-56,45,2038,-11,-8,-3
62025909,-56,41,2036,-11,-8,-3
62045898,-54,41,2038,-10,-9,-3
62065887,-57,42,2035,-10,-10,-3
62085876,-57,40,2032,-11,-8,-3
62105865,-58,39,2035,-11,-7,-2
62125854,-55,46,2037,-11,-8,-2
62145843,-59,43,2034,-10,-8,-3
62165832,-59,38,2036,-11,-7,-3
62185821,-54,43,2035,-11,-8,-2
62205810,-58,44,2039,-11,-8,-2
62225799,-59,43,2035,-11,-8,-3
62245788,-56,40,2037,-11,-8,-3
62265777,-57,41,2038,-11,-7,-3
62285766,-54,40,2034,-12,-7,-3
62305755,-55,44,2041,-11,-8,-3
62325744,-59,42,2037,-10,-7,-2
62345733,-58,43,2034,-10,-8,-2
62365722,-59,44,2033,-9,-8,-2
62385711,-56,42,2039,-11,-7,-2
62405700,-56,42,2037,-12,-7,-3
62425689,-55,42,2034,-11,-7,-3
62445678,-57,41,2032,-10,-9,-3
62465667,-55,41,2037,-9,-7,-2
62485656,-56,44,2038,-10,-7,-2
62505645,-57,42,2035,-10,-8,-1
62525634,-55,44,2034,-9,-8,-2
62545623,-55,42,2031,-10,-8,-2
62565612,-57,40,2035,-12,-8,-2
62585601,-58,38,2039,-11,-6,-2
62605590,-56,41,2038,-11,-7,-3
62625579,-57,41,2033,-10,-9,-3
62645568,-57,42,2037,-10,-8,-3
62665557,-56,42,2034,-11,-9,-3
62685546,-56,42,2037,-11,-8,-2
62705535,-56,42,2036,-11,-7,-2
62725524,-56,42,2037,-12,-7,-2
62745513,-56,44,2038,-12,-7,-2
62765502,-55,41,2036,-11,-7,-3
62785491,-56,42,2035,-11,-7,-3
62805480,-55,42,2039,-10,-7,-3
62825469,-56,39,2035,-10,-7,-3
62845458,-58,40,2039,-10,-8,-3
62865447,-55,43,2038,-11,-7,-2
62885437,-56,40,2035,-11,-6,-1
62905426,-56,42,2036,-11,-7,-3
62925415,-56,44,2037,-10,-8,-2
62945404,-57,38,2036,-11,-7,-2
62965393,-55,37,2033,-11,-8,-3
62985382,-56,40,2039,-10,-8,-3
63005371,-57,45,2037,-10,-8,-3
63025360,-57,42,2036,-11,-8,-3
63045349,-56,41,2039,-12,-8,-4
63065338,-54,41,2039,-10,-7,-3
63085327,-58,39,2037,-10,-7,-3
63105316,-55,41,2035,-10,-8,-3
63125305,-55,44,2032,-10,-7,-3
63145294,-61,45,2037,-11,-8,-3
63165283,-54,44,2032,-10,-8,-2
63185272,-54,41,2035,-10,-7,-2
63205261,-58,43,2038,-11,-8,-2
63225250,-57,42,2035,-11,-7,-3
63245239,-57,44,2039,-11,-7,-3
63265228,-56,42,2041,-11,-8,-2
63285217,-56,44,2036,-11,-8,-2
63305206,-57,42,2032,-11,-8,-3
63325195,-56,46,2033,-11,-8,-3
63345184,-58,41,2031,-11,-7,-3
63365173,-56,43,2038,-12,-8,-3
63385162,-56,43,2036,-11,-8,-3
63405151,-53,43,2037,-11,-7,-2
63425140,-56,39,2034,-11,-7,-3
63445129,-57,40,2036,-10,-7,-3
63465118,-57,45,2035,-11,-8,-2
63485107,-58,44,2035,-11,-9,-2
63505096,-57,43,2033,-11,-7,-2
63525085,-56,44,2036,-11,-7,-2
63545074,-54,41,2038,-11,-7,-2
63565063,-54,43,2035,-11,-7,-3
63585052,-57,43,2037,-10,-8,-3
63605041,-57,42,2036,-11,-8,-3
63625030,-58,38,2031,-11,-7,-3
