Timestamp(us), ax, ay, az, gx, gy, gz
1500815124,-715,657,1787,-8,-2,0
1500835113,-712,662,1782,-8,-1,-1
1500855102,-708,662,1787,-9,-2,-1
1500875091,-702,659,1782,-8,-6,2
1500895080,-704,659,1780,-7,-13,8
1500915069,-719,661,1801,-4,-23,12
1500935058,-720,662,1797,-6,-19,10
1500955047,-714,657,1784,-9,-3,4
1500975036,-701,658,1791,-10,2,1
1500995025,-711,661,1790,-8,-2,-4
1501015014,-706,656,1788,-9,-1,-6
1501035003,-701,658,1792,-10,-4,-3
1501054992,-703,655,1792,-9,-8,0
1501074981,-697,655,1789,-9,-5,4
1501094970,-701,657,1795,-11,-6,7
1501114959,-708,658,1798,-14,-6,9
1501134948,-704,660,1788,-16,0,6
1501154937,-703,661,1789,-16,6,8
1501174926,-710,660,1784,-14,3,12
1501194915,-709,664,1785,-13,-1,11
1501214904,-710,665,1788,-12,4,11
1501234893,-710,665,1786,-12,6,12
1501254882,-702,660,1787,-12,1,13
1501274871,-699,655,1787,-10,-7,16
1501294860,-700,659,1791,-8,-3,16
1501314849,-705,663,1792,-6,2,15
1501334838,-704,664,1783,-4,7,11
1501354827,-704,664,1783,-4,7,11
1501374816,-705,661,1784,-1,5,9
1501394805,-702,665,1789,0,-1,6
1501414794,-702,661,1791,2,1,3
1501434783,-709,663,1793,3,3,5
1501454772,-706,662,1789,2,4,4
1501474761,-701,663,1783,3,4,2
1501494750,-698,664,1789,6,3,4
1501514739,-700,667,1789,9,2,4
1501534729,-707,667,1788,14,0,2
1501554718,-706,669,1784,19,4,-1
1501574707,-708,667,1782,20,4,-4
1501594696,-707,671,1793,23,3,-7
1501614685,-705,673,1785,25,4,-8
1501634674,-710,672,1787,27,5,-8
1501654663,-707,674,1785,26,2,-8
1501674652,-701,676,1784,23,-1,-8
1501694641,-702,678,1789,19,-3,-7
1501714630,-707,677,1788,15,-3,-5
1501734619,-700,669,1788,11,-4,-3
1501754608,-699,670,1792,6,-10,4
1501774597,-706,675,1804,-5,-12,8
1501794586,-710,675,1806,-22,-7,5
1501814575,-704,674,1799,-39,3,-1
1501834564,-698,676,1785,-56,9,-6
1501854553,-702,673,1788,-64,5,-11
1501874542,-700,668,1790,-69,-3,-15
1501894531,-700,664,1787,-69,-10,-19
1501914520,-701,658,1789,-70,-6,-26
1501934509,-691,655,1788,-65,9,-34
1501954498,-701,659,1786,-50,17,-40
1501974487,-711,669,1765,-28,31,-43
1501994476,-710,668,1750,12,36,-41
1502014465,-709,672,1754,57,15,-38
1502034454,-718,679,1759,102,8,-38
1502054443,-720,677,1782,138,17,-47
1502074432,-710,685,1793,149,15,-65
1502094421,-740,680,1804,132,16,-73
1502114410,-740,691,1829,95,20,-73
1502134399,-715,767,1957,74,-47,-49
1502154388,-770,808,2008,89,-127,10
1502174377,-773,795,1958,98,-4,44
1502194366,-732,738,1810,110,32,66
1502214355,-702,707,1772,75,36,94
1502234344,-699,742,1846,73,-112,138
1502254333,-678,759,1850,65,-183,158
1502274322,-671,670,1759,51,-97,125
1502294311,-674,597,1615,8,87,84
1502314300,-647,529,1510,17,99,85
1502334289,-592,509,1257,-37,106,85
1502354278,-554,720,1768,20,-74,82
1502374267,-794,841,1795,72,-331,115
1502394256,-841,795,1861,73,-49,37
1502414245,-751,762,1838,39,83,-92
1502434234,-704,718,1761,-4,48,-123
1502454223,-573,671,1772,-23,-6,-109
1502474212,-580,659,1817,-29,-58,-89
1502494201,-643,675,1806,-18,10,-68
1502514190,-680,713,1765,2,105,-40
1502534179,-706,752,1720,13,125,-3
1502554168,-681,783,1717,18,46,14
1502574157,-700,772,1745,15,-37,18
1502594146,-709,739,1783,15,-62,-6
1502614135,-707,701,1791,11,-33,-30
1502634124,-680,682,1782,6,4,-47
1502654113,-652,701,1780,6,15,-51
1502674102,-686,732,1795,9,21,-42
1502694091,-707,742,1777,5,40,-31
1502714080,-691,734,1747,-7,40,-32
1502734069,-678,720,1753,-16,1,-33
1502754058,-692,721,1759,-17,-20,-24
1502774047,-711,734,1769,-15,-2,-12
1502794036,-712,730,1780,-20,7,-11
1502814025,-700,728,1771,-26,-2,-22
1502834014,-695,735,1774,-23,-7,-25
1502854003,-694,744,1775,-21,3,-25
1502873992,-703,742,1772,-24,14,-36
1502893981,-725,738,1770,-30,18,-44
1502913970,-722,732,1755,-39,23,-38
1502933959,-691,725,1753,-49,-6,-25
1502953948,-706,706,1773,-58,-45,-12
1502973937,-728,688,1782,-68,-35,-6
1502993927,-690,716,1771,-63,-29,0
1503013916,-739,713,1785,-48,-19,24
1503033905,-750,685,1759,-37,2,29
1503053894,-720,648,1733,-35,-29,21
1503073883,-659,652,1793,-34,-96,3
1503093872,-698,687,1837,-21,-105,-7
1503113861,-794,705,1830,-9,18,-5
1503133850,-805,701,1753,-12,108,12
1503153839,-683,700,1692,-35,54,24
1503173828,-575,714,1761,-43,-94,13
1503193817,-562,762,1831,-20,-138,-4
1503213806,-642,788,1847,12,-18,-18
1503233795,-753,739,1776,21,149,-23
1503253784,-686,702,1699,10,154,-30
1503273773,-635,694,1731,4,-23,-13
1503293762,-661,699,1815,12,-126,9
1503313751,-692,689,1825,23,-54,8
1503333740,-667,684,1794,19,37,-9
1503353729,-657,695,1767,12,46,-16
1503373718,-663,691,1775,3,30,-14
1503393707,-659,699,1779,0,16,-21
1503413696,-685,722,1776,-1,20,-20
1503433685,-737,736,1769,-3,43,-2
1503453674,-739,770,1760,-13,51,22
1503473663,-711,740,1725,-24,2,39
1503493652,-644,707,1715,-49,-36,21
1503513641,-570,675,1776,-50,-111,-21
1503533630,-613,692,1814,-47,-110,-41
1503553619,-690,681,1832,-46,-5,-53
1503573608,-647,663,1777,-66,53,-67
1503593597,-545,612,1770,-91,-23,-98
1503613586,-528,545,1842,-100,-134,-147
1503633575,-641,550,1890,-79,-125,-173
1503653564,-760,694,1861,-49,27,-125
1503673553,-802,784,1799,-51,189,-50
1503693542,-791,754,1744,-87,204,-66
1503713531,-744,734,1738,-100,45,-110
1503733520,-786,683,1755,-107,-46,-96
1503753509,-714,674,1761,-113,-31,-91
1503773498,-744,700,1797,-94,-38,-92
1503793487,-873,689,1786,-73,76,-52
1503813476,-780,691,1729,-59,141,-28
1503833465,-686,711,1704,-53,23,2
1503853454,-686,711,1704,-53,23,2
1503873443,-709,715,1754,-41,-76,36
1503893432,-789,685,1773,-17,-38,65
1503913421,-713,660,1740,5,3,79
1503933410,-631,649,1743,29,-75,80
1503953399,-690,626,1803,60,-135,87
1503973388,-652,618,1814,82,-118,68
1503993377,-580,639,1810,100,-131,22
1504013366,-649,625,1846,116,-133,-17
1504033355,-753,607,1839,123,-40,-39
1504053344,-694,650,1786,110,32,-46
1504073333,-683,690,1799,84,-7,-28
1504093322,-727,704,1810,47,-40,-2
1504113311,-702,708,1799,8,-17,20
1504133300,-660,681,1800,-34,-21,50
1504153289,-608,658,1808,-66,-70,67
1504173278,-616,644,1828,-77,-91,74
1504193267,-646,636,1834,-69,-60,84
1504213256,-649,641,1812,-59,-19,88
1504233245,-636,667,1785,-46,-18,80
1504253234,-671,681,1802,-22,-16,77
1504273223,-713,694,1786,4,16,76
1504293212,-706,726,1755,29,34,68
1504313201,-647,778,1765,52,4,58
1504333190,-681,782,1832,73,-8,28
1504353179,-740,749,1816,82,61,-21
1504373168,-711,730,1765,81,111,-55
1504393157,-657,732,1748,75,66,-57
1504413146,-672,728,1782,78,2,-45
1504433135,-701,705,1786,83,9,-26
1504453125,-685,645,1745,76,33,-11
1504473114,-682,585,1741,65,-12,5
1504493103,-599,596,1782,61,-110,28
1504513092,-567,662,1840,67,-170,31
1504533081,-647,710,1875,77,-79,21
1504553070,-683,728,1827,72,85,-12
1504573059,-638,727,1755,52,113,-47
1504593048,-634,708,1770,45,14,-59
1504613037,-653,692,1797,53,-36,-49
1504633026,-659,699,1798,57,-6,-37
1504653015,-678,719,1788,44,36,-30
1504673004,-682,743,1779,16,53,-30
1504692993,-685,745,1775,-13,49,-27
1504712982,-657,734,1747,-42,46,-18
1504732971,-627,710,1741,-63,19,-6
1504752960,-646,699,1769,-81,10,15
1504772949,-654,716,1774,-83,13,36
1504792938,-684,736,1787,-77,16,67
1504812927,-703,748,1765,-70,24,100
1504832916,-709,746,1736,-70,23,113
1504852905,-709,718,1726,-73,1,110
1504872894,-678,685,1719,-76,-16,84
1504892883,-655,682,1751,-70,-16,51
1504912872,-678,719,1830,-41,-19,30
1504932861,-718,764,1864,5,5,24
1504952850,-701,748,1811,46,29,13
1504972839,-641,681,1739,55,54,-28
1504992828,-586,626,1731,60,22,-83
1505012817,-591,610,1745,58,-7,-122
1505032806,-615,647,1813,61,21,-159
1505052795,-674,700,1851,71,56,-198
1505072784,-750,772,1863,79,110,-214
1505092773,-799,831,1852,86,160,-188
1505112762,-802,834,1767,72,174,-146
1505132751,-734,819,1702,36,136,-109
1505152740,-754,808,1725,8,41,-53
1505172729,-818,772,1741,-10,-7,19
1505192718,-787,738,1718,-28,-11,71
1505212707,-710,728,1712,-44,-49,114
1505232696,-678,732,1764,-39,-120,148
1505252685,-696,725,1772,-22,-134,163
1505272674,-656,731,1767,-9,-83,150
1505292663,-627,693,1781,1,-74,119
1505312652,-592,635,1777,7,-92,61
1505332641,-549,621,1818,22,-124,-13
1505352630,-616,656,1853,40,-79,-47
1505372619,-629,718,1860,49,56,-64
1505392608,-611,769,1909,62,89,-97
1505412597,-650,795,1965,90,37,-129
1505432586,-691,819,2029,139,27,-127
1505452575,-755,830,2051,200,37,-90
1505472564,-850,374,1720,240,76,-63
1505492553,-602,531,958,-113,875,-256
1505512542,-480,679,1864,-47,625,-123
1505532531,-845,830,1660,-83,-288,89
1505552520,-800,667,1681,-144,-265,171
1505572509,-751,797,1761,-120,-196,302
1505592498,-887,832,1736,-143,-424,164
1505612487,-947,860,1729,-146,-254,102
1505632476,-619,828,1736,-115,47,95
1505652465,-415,834,1712,-73,-98,114
1505672454,-679,805,1664,-57,-323,107
1505692443,-890,835,1650,-52,-214,27
1505712432,-812,810,1716,-30,-32,-23
1505732421,-661,775,1729,-35,145,-77
1505752410,-580,757,1821,-6,83,-55
1505772399,-662,749,1795,16,-58,-21
1505792388,-661,742,1760,21,-41,-37
1505812377,-626,715,1786,23,7,-60
1505832366,-599,717,1780,22,-11,-72
1505852355,-619,743,1803,18,-36,-75
1505872344,-754,745,1824,14,7,-44
1505892333,-740,751,1780,7,59,4
1505912322,-638,747,1724,-20,10,32
1505932312,-541,695,1745,-43,-92,24
1505952301,-492,688,1814,-49,-128,-17
1505972290,-626,687,1847,-23,-141,-19
1505992279,-733,696,1822,-4,-9,10
1506012268,-679,700,1760,3,58,26
1506032257,-602,712,1732,-4,-7,24
1506052246,-569,730,1787,4,-83,4
1506072235,-611,726,1827,24,-85,-18
1506092224,-647,695,1805,34,-9,-42
1506112213,-603,674,1775,35,26,-68
1506132202,-555,686,1782,32,-26,-94
1506152191,-669,687,1828,35,-35,-92
1506172180,-592,631,1763,10,22,-120
1506192169,-490,522,1754,-41,-1,-255
1506212158,-539,550,1893,-43,-33,-321
1506232147,-609,866,2026,69,-122,-171
1506252136,-968,924,1825,63,39,27
1506272125,-836,801,1658,-66,435,-43
1506292114,-465,745,1681,-113,181,-199
1506312103,-595,727,1778,-137,-134,-153
1506332092,-595,727,1778,-137,-134,-153
1506352081,-829,681,1823,-148,-73,-31
1506372070,-701,681,1808,-154,22,12
1506392059,-734,705,1779,-188,41,40
1506412048,-848,725,1795,-187,115,139
1506432037,-769,726,1736,-197,145,203
1506452026,-671,731,1740,-215,85,214
1506472015,-665,729,1797,-202,0,227
1506492004,-789,672,1806,-187,37,227
1506511993,-704,653,1812,-138,96,183
1506531982,-663,624,1800,-92,72,128
1506551971,-663,636,1792,-50,107,117
1506571960,-669,630,1783,7,139,100
1506591949,-658,578,1776,49,189,92
1506611938,-660,693,1740,105,118,127
1506631927,-778,710,1691,118,-104,72
1506651916,-777,704,1743,140,-9,63
1506671905,-687,703,1767,168,7,4
1506691894,-694,697,1763,170,-5,-35
1506711883,-710,699,1765,178,11,-44
1506731872,-698,697,1766,168,2,-44
1506751861,-723,690,1739,138,-26,-36
1506771850,-794,631,1670,96,-16,-41
1506791839,-691,693,1647,25,128,-92
1506811828,-622,702,1785,14,72,-53
1506831817,-695,742,1775,-9,-57,-10
1506851806,-715,765,1773,-26,-31,-2
1506871795,-720,794,1812,-40,-13,-19
1506891784,-749,826,1891,-49,-35,-47
1506911773,-814,805,1993,-46,-54,-72
1506931762,-845,833,1971,-25,-62,-81
1506951751,-784,817,1834,25,65,-85
1506971740,-680,756,1732,45,234,-88
1506991729,-661,722,1736,86,177,-74
1507011718,-776,748,1756,138,23,-51
1507031707,-744,760,1801,165,17,-53
1507051696,-752,776,1816,175,38,-75
1507071685,-695,780,1728,167,168,-92
1507091674,-684,765,1658,169,187,-121
1507111663,-708,762,1681,169,237,-114
1507131652,-737,749,1727,162,224,-104
1507151641,-779,768,1672,168,204,-106
1507171630,-725,750,1698,153,232,-146
1507191619,-731,730,1694,143,211,-177
1507211608,-768,721,1652,118,254,-186
1507231597,-828,730,1717,84,204,-156
1507251586,-837,722,1705,72,206,-146
1507271575,-819,725,1646,45,176,-114
1507291564,-701,683,1650,20,195,-124
1507311553,-788,706,1686,-8,112,-84
1507331542,-820,740,1748,-30,93,-35
1507351531,-853,782,1708,-71,39,8
1507371520,-834,757,1766,-119,1,14
1507391510,-802,699,1880,-148,-3,-9
1507411499,-888,753,1864,-157,108,-17
1507431488,-881,817,1943,-215,225,22
1507451477,-801,792,2083,-253,361,4
1507471466,-754,768,2011,-258,512,-31
1507491455,-736,733,1958,-242,671,-24
1507511444,-930,672,1785,-207,1060,34
1507531433,-935,743,1637,-299,1731,85
1507551422,-977,746,1566,-299,1849,111
1507571411,-1072,720,1497,-242,1617,133
1507591400,-788,684,1554,-110,1121,121
1507611389,-811,671,1551,127,216,59
1507631378,-982,728,1447,72,-63,100
1507651367,-916,716,1459,58,-348,58
1507671356,-1010,743,1497,175,-726,-30
1507691345,-1104,759,1481,209,-773,-92
1507711334,-1174,770,1532,188,-638,-181
1507731323,-1179,804,1535,185,-451,-262
1507751312,-1179,823,1514,175,-267,-285
1507771301,-1191,827,1454,171,-215,-261
1507791290,-1201,838,1399,170,-230,-220
1507811279,-1167,860,1392,166,-303,-191
1507831268,-1149,882,1394,155,-417,-162
1507851257,-1147,887,1386,143,-484,-128
1507871246,-1115,879,1363,132,-485,-113
1507891235,-1115,852,1389,121,-400,-118
1507911224,-1131,815,1422,114,-248,-126
1507931213,-1144,784,1403,103,-29,-136
1507951202,-1148,744,1333,74,200,-131
1507971191,-1139,711,1275,38,394,-108
1507991180,-1128,690,1286,3,460,-78
1508011169,-1133,693,1320,-25,314,-20
1508031158,-1175,682,1324,-56,83,28
1508051147,-1153,659,1331,-87,-91,43
1508071136,-1069,643,1340,-129,-301,57
1508091125,-965,637,1393,-194,-526,81
1508111114,-889,628,1488,-306,-836,124
1508131103,-798,600,1567,-442,-1062,152
1508151092,-705,565,1585,-567,-1196,169
1508171081,-619,535,1602,-723,-1344,210
1508191070,-626,477,1803,-828,-1499,252
1508211059,-547,429,1917,-874,-1917,301
1508231048,-511,379,2012,-823,-2048,221
1508251037,-475,352,2103,-696,-1848,187
1508271026,-738,423,2089,-555,-1488,190
1508291015,-672,483,2062,-431,-769,160
1508311004,-627,516,2040,-372,-353,177
1508330993,-617,629,2047,-290,-105,187
1508350982,-505,709,2284,-155,186,159
1508370971,-472,682,2118,-201,112,142
1508390960,-408,634,1922,-213,-101,52
1508410949,-453,566,1959,-199,-76,25
1508430938,-548,493,2028,-186,56,1
1508450927,-518,429,2088,-159,228,-64
1508470916,-422,391,2120,-138,197,-139
1508490905,-457,371,2060,-139,31,-172
1508510894,-698,353,1879,-58,106,-161
1508530883,-637,331,1897,58,237,-105
1508550872,-539,280,2078,111,183,-76
1508570861,-462,248,2103,203,15,-56
1508590850,-590,261,2019,209,-344,5
1508610839,-580,334,1750,67,-618,-21
1508630828,-450,364,1660,-69,-616,-71
1508650817,-148,358,1885,-108,-485,-80
1508670806,-18,352,2033,-109,-667,-52
1508690795,-202,266,2162,-119,-780,30
1508710784,-272,208,2061,-135,-642,-29
1508730773,-249,163,1996,-182,-322,-157
1508750762,-240,165,2021,-186,1,-243
1508770751,-198,289,1955,-167,103,-308
1508790740,0,438,1849,-129,-222,-422
1508810729,0,438,1849,-181,-333,-442
1508830718,-268,267,1976,-181,-333,-442
1508850708,-235,355,2039,-149,-141,-450
1508870697,-231,384,2020,-130,-103,-551
1508890686,-279,318,2079,-104,126,-635
1508910675,-236,290,2103,-72,306,-721
1508930664,-182,281,2068,-9,429,-764
1508950653,-53,298,1925,50,344,-818
1508970642,-93,197,1895,14,280,-818
1508990631,-85,135,1984,-40,188,-843
1509010620,-115,113,2055,-40,146,-868
1509030609,-224,121,1965,-11,212,-912
1509050598,-262,167,1903,-41,445,-995
1509070587,-254,182,1964,-90,626,-1094
1509090576,-268,192,2053,-106,728,-1190
1509110565,-449,228,2029,-115,837,-1255
1509130554,-734,256,1968,-114,1138,-1291
1509150543,-740,246,2065,-44,1538,-1299
1509170532,-678,219,2011,43,1604,-1295
1509190521,-828,153,1835,103,1674,-1241
1509210510,-963,121,1616,208,1963,-1197
1509230499,-1062,97,1443,310,2439,-1192
1509250488,-1058,119,1380,383,2788,-1233
1509270477,-1168,70,1412,434,2808,-1179
1509290466,-1207,23,1384,565,2315,-1107
1509310455,-1522,-83,1278,666,1963,-912
1509330444,-1671,-158,1106,678,2041,-813
1509350433,-1922,-283,1259,625,2363,-663
1509370422,-2006,-402,1362,682,2588,-446
1509390411,-1771,-459,1276,702,2770,-254
1509410400,-1464,-628,625,555,2381,-164
1509430389,-1199,-354,538,544,1600,-160
1509450378,-1904,-510,809,399,687,326
1509470367,-2222,-444,557,142,189,622
1509490356,-2416,-255,321,-187,503,759
1509510345,-2586,-92,59,-490,772,918
1509530334,-2076,234,325,-729,486,1007
1509550323,-1957,445,542,-781,-344,1186
1509570312,-2084,566,612,-796,-844,1347
1509590301,-2295,626,518,-820,-875,1488
1509610290,-2227,699,420,-843,-742,1562
1509630279,-1999,822,602,-862,-703,1542
1509650268,-1749,995,1013,-791,-1037,1516
1509670257,-1514,1158,1145,-651,-1589,1567
1509690246,-1335,1227,1198,-552,-2002,1622
1509710235,-1235,1162,1173,-514,-2115,1642
1509730224,-1150,1085,1182,-544,-2270,1683
1509750213,-911,1033,1291,-606,-2557,1708
1509770202,-297,963,1664,-646,-3066,1652
1509790191,358,892,2138,-372,-5204,1425
1509810180,547,822,2348,299,-6051,849
1509830169,471,740,2675,683,-4744,347
1509850158,-862,643,2453,700,-3008,211
1509870147,-740,815,2289,550,-659,-72
1509890136,-131,876,2017,490,-77,-362
1509910125,-440,885,1869,573,-641,-125
1509930114,-837,1006,1688,678,-494,194
1509950103,-595,1033,1435,403,-196,552
1509970092,-257,949,1447,90,-419,838
1509990081,-42,947,1432,-163,-175,949
1510010070,2,936,1314,-423,250,958
1510030059,168,838,1525,-723,470,924
1510050048,144,722,1900,-926,100,861
1510070037,-18,604,1944,-1020,-136,765
1510090026,147,653,1890,-1035,137,585
1510110015,575,549,2368,-637,-710,493
1510130004,46,526,2223,-300,-1932,307
1510149993,243,520,1992,-274,-890,-253
1510169982,-322,508,1926,-418,526,-502
1510189971,-533,527,2134,-352,1257,-444
1510209960,-696,583,2195,-272,599,-222
1510229949,-681,433,2494,-178,-355,-64
1510249938,-209,366,2345,-76,-670,17
1510269927,80,504,1831,-90,-309,16
1510289916,212,551,1554,-2,103,-76
1510309906,121,476,1492,56,147,-126
1510329895,206,436,1670,15,157,-192
1510349884,53,416,1751,2,113,-263
1510369873,-453,458,1669,-49,337,-120
1510389862,-44,566,1655,-66,-19,-27
1510409851,-23,616,1735,-146,-140,-61
1510429840,-95,755,1724,-201,66,-31
1510449829,176,1026,1865,-240,5,-5
1510469818,429,1005,2259,-285,-98,-148
1510489807,-182,678,2223,-299,100,-296
1510509796,-384,595,1821,-276,449,-141
1510529785,68,685,1879,-304,62,-69
1510549774,-22,340,2082,-350,-93,-131
1510569763,19,270,1907,-359,65,-201
1510589752,-147,417,1808,-365,230,-205
1510609741,-536,426,1838,-394,344,-151
1510629730,-336,399,1975,-381,96,-52
1510649719,14,369,2055,-357,-282,-92
1510669708,134,357,1970,-344,-133,-261
1510689697,-137,476,1854,-329,306,-320
1510709686,-427,676,2064,-294,390,-174
1510729675,-438,697,2091,-285,103,-116
1510749664,-75,563,2046,-287,-94,-200
1510769653,36,443,1980,-292,-40,-300
1510789642,-262,301,1894,-296,208,-302
1510809631,-364,218,1842,-265,311,-190
1510829620,-208,200,1935,-229,95,-138
1510849609,-295,145,2147,-205,-11,-123
1510869598,-291,180,2252,-155,70,-103
1510889587,-306,244,2327,-107,113,-58
1510909576,-337,225,2334,-51,161,-5
1510929565,-385,169,2308,-13,129,46
1510949554,-409,156,2378,31,54,103
1510969543,-392,147,2434,95,32,179
1510989532,-308,110,2423,152,102,208
1511009521,-325,73,2407,196,158,228
1511029510,-430,78,2391,263,210,291
1511049499,-433,122,2287,341,250,355
1511069488,-385,164,2138,381,198,409
1511089477,-396,218,2005,400,164,469
1511109466,-391,240,1862,406,125,529
1511129455,-256,263,1763,408,-12,574
1511149444,-120,331,1665,418,-154,642
1511169433,-55,472,1576,423,-178,685
1511189422,-4,595,1522,405,-144,684
1511209411,11,699,1492,380,-96,639
1511229400,29,815,1556,343,-111,560
1511249389,-17,913,1644,284,-227,476
1511269378,-47,986,1679,210,-245,332
1511289367,-34,1024,1661,123,-122,168
1511309356,-34,1024,1661,123,-122,168
1511329345,-38,993,1646,40,12,7
1511349334,-42,915,1640,-42,106,-159
1511369323,-57,841,1647,-138,153,-304
1511389312,-88,801,1616,-229,168,-400
1511409301,10,736,1695,-315,162,-496
1511429290,-62,682,1785,-394,143,-566
1511449279,-166,599,1834,-457,133,-576
1511469268,-108,478,1884,-496,105,-580
1511489257,-45,359,1932,-516,115,-597
1511509246,-222,368,2018,-503,141,-530
1511529235,-520,394,2120,-495,71,-397
1511549224,-631,336,2337,-517,-17,-346
1511569213,-496,237,2582,-485,-5,-336
1511589202,-617,150,2494,-400,44,-222
1511609191,-616,123,2369,-314,106,-76
1511629180,-496,61,2438,-212,28,39
1511649169,-474,-18,2610,-58,-49,123
1511669158,-554,-7,2588,85,-69,233
1511689147,-649,-44,2454,197,70,332
1511709136,-497,-17,2306,274,192,384
1511729125,-436,54,2225,333,92,421
1511749114,-407,121,2158,377,1,424
1511769104,-406,200,2042,427,-28,424
1511789093,-357,286,1946,476,-12,425
1511809082,-264,369,1900,513,-2,386
1511829071,-267,453,1879,545,10,341
1511849060,-258,562,1805,573,26,294
1511869049,-189,666,1671,580,42,216
1511889038,-162,722,1534,579,72,156
1511909027,-111,766,1446,556,62,108
1511929016,-25,829,1460,501,7,26
1511949005,-20,885,1490,420,-15,-75
1511968994,-46,944,1511,328,21,-163
1511988983,-11,968,1544,239,28,-260
1512008972,27,934,1544,142,34,-354
1512028961,0,870,1514,27,49,-426
1512048950,-21,853,1506,-92,42,-479
1512068939,-60,841,1580,-216,40,-507
1512088928,-133,723,1692,-342,56,-527
1512108917,-204,611,1788,-467,69,-524
1512128906,-171,586,1825,-574,91,-509
1512148895,-235,617,1894,-656,87,-485
1512168884,-526,542,1993,-718,81,-383
1512188873,-507,410,1944,-775,132,-303
1512208862,-214,427,1966,-818,265,-326
1512228851,-442,363,2075,-848,103,-239
1512248840,-621,220,2249,-772,-172,-152
1512268829,-520,69,2413,-629,-178,-138
1512288818,-686,-16,2486,-443,-156,-10
1512308807,-812,-47,2495,-259,-203,128
1512328796,-700,-50,2639,-98,-273,193
1512348785,-757,-66,2729,15,-294,241
1512368774,-751,-34,2637,127,-165,247
1512388763,-619,22,2527,197,-85,239
1512408752,-557,77,2393,277,-123,267
1512428741,-485,131,2240,352,-126,343
1512448730,-401,218,2085,379,-136,443
1512468719,-281,282,2027,374,84,529
1512488708,-193,358,1844,409,201,542
1512508697,-169,441,1615,432,224,481
1512528686,-176,487,1558,421,221,419
1512548675,-211,553,1539,426,116,376
1512568664,-103,639,1485,435,3,287
1512588653,-137,716,1429,434,-79,172
1512608642,-103,806,1427,429,-101,49
1512628631,-40,896,1438,400,-101,-84
1512648620,-63,935,1499,332,-52,-223
1512668609,-56,933,1616,243,-43,-355
1512688598,-95,942,1656,134,-36,-451
1512708587,-72,901,1670,-5,26,-523
1512728576,-32,777,1757,-134,45,-602
1512748565,-72,645,1853,-261,56,-660
1512768554,-142,589,1933,-387,117,-659
1512788543,-127,539,2022,-545,100,-689
1512808532,-360,461,2076,-664,131,-628
1512828521,-466,505,2420,-671,225,-465
1512848510,-501,605,2746,-604,235,-326
1512868499,-494,677,2754,-452,588,-223
1512888488,-405,721,2493,-261,1348,-214
1512908477,-223,705,2208,-240,1752,-219
1512928466,-331,510,1758,-255,1186,-17
1512948455,-538,255,1348,-400,415,187
1512968444,-504,39,1418,-592,-388,316
1512988433,-947,-263,2174,-684,-1140,377
1513008422,-1961,-697,2998,-593,-488,644
1513028411,-1331,-549,2292,-537,217,1064
1513048400,-897,-539,1700,-482,-466,1136
1513068389,-867,-583,1669,-218,-226,784
1513088378,-326,-398,1736,41,590,223
1513108367,-316,-146,1926,-36,1561,-32
1513128356,-634,199,2068,-138,2324,-24
1513148345,-1178,317,1805,277,1590,144
1513168334,-882,636,1287,575,155,243
1513188323,-503,886,1365,546,-204,136
1513208312,-497,917,1803,524,-184,13
1513228302,-639,855,1700,485,-18,-122
1513248291,-522,797,1391,339,12,-176
1513268280,-340,771,1393,183,-254,-116
1513288269,-169,718,1490,52,-428,-95
1513308258,-23,651,1581,-68,-394,-133
1513328247,5,522,1564,-170,-221,-157
1513348236,-60,481,1601,-322,43,-180
1513368225,-275,521,1729,-522,278,-232
1513388214,-387,564,1809,-672,251,-350
1513408203,-350,520,1987,-767,-14,-517
1513428192,-371,312,2058,-846,-232,-672
1513448181,-464,67,1945,-903,-340,-845
1513468170,-554,-96,1896,-914,-229,-985
1513488159,-902,-51,1828,-920,45,-1027
1513508148,-1749,116,1953,-912,417,-740
1513528137,-1460,51,2320,-875,-478,-342
1513548126,-640,-293,2493,-799,-1628,-213
1513568115,-572,-573,2452,-672,-905,-192
1513588104,-898,-660,2322,-473,164,-59
1513608093,-1180,-727,2298,-255,275,183
1513628082,-1140,-748,2284,-36,-208,466
1513648071,-988,-728,2283,136,-484,699
1513668060,-884,-630,2227,294,-285,814
1513688049,-915,-521,2152,446,-126,835
1513708038,-934,-368,2065,604,-145,806
1513728027,-811,-212,2030,771,-124,743
1513748016,-745,-29,2044,907,12,642
1513768005,-670,128,1889,1027,29,561
1513787994,-670,128,1889,1027,29,561
1513807983,-557,219,1807,1116,30,446
1513827972,-438,334,1728,1165,192,295
1513847961,-449,420,1689,1177,420,149
1513867950,-439,553,1553,1162,411,63
1513887939,-335,631,1555,1107,345,-12
1513907928,-267,707,1548,1012,332,-98
1513927917,-216,777,1481,901,372,-190
1513947906,-157,808,1479,777,305,-278
1513967895,-132,790,1450,616,229,-359
1513987884,-263,831,1334,422,265,-367
1514007873,-385,933,1434,190,281,-275
1514027862,-319,869,1663,-73,-29,-237
1514047851,-171,641,1733,-333,-300,-340
1514067840,-154,496,1709,-510,-336,-440
1514087829,-452,407,1671,-616,-242,-447
1514107818,-628,274,1756,-789,-445,-404
1514127807,-615,194,1902,-924,-807,-354
1514147796,-597,233,1992,-994,-1068,-298
1514167785,-726,88,2000,-955,-1151,-208
1514187774,-544,22,1930,-904,-1357,-65
1514207763,-559,-57,2325,-793,-1731,45
